49776,88,11,12.5,0,0,49838,20,6,30.0,0,0,49908,125,53,42.4,0,0
49777,66,**,**,0,0,49840,49,**,**,0,0,49912,23,**,**,0,0
49779,198,51,25.8,0,0,49848,**,**,**,0,0,49915,35,**,**,0,0
49780,117,18,15.4,0,0,49852,8,**,**,0,0,49916,157,50,31.8,0,0
49781,219,49,22.4,0,0,49853,65,15,23.1,0,0,49917,37,**,**,0,0
49782,14,**,**,0,0,49861,21,**,**,0,0,49919,20,**,**,0,0
49788,494,70,14.2,0,0,49863,6,**,**,0,0,49920,286,36,12.6,0,0
49791,11,**,**,0,0,49864,7,**,**,0,0,49921,*,**,--,0,0
49795,127,24,18.9,0,0,49868,313,69,22.0,0,0,49925,15,**,**,0,0
49796,**,**,**,0,0,49870,142,30,21.1,0,0,49927,32,**,**,0,0
49799,143,19,13.3,0,0,49871,34,**,**,0,0,49931,386,106,27.5,0,0
49801,752,87,11.6,0,0,49872,12,**,**,0,0,49934,117,10,8.5,0,0
49802,426,58,13.6,0,0,49873,10,**,**,0,0,49947,7,**,**,0,0
49805,*,**,--,0,0,49874,55,**,**,0,0,49948,24,11,45.8,0,0
49806,32,**,**,0,0,49876,14,6,42.9,0,0,49950,92,10,10.9,0,0
49812,71,**,**,0,0,49878,158,28,17.7,0,0,49952,*,**,--,0,0
49814,112,6,5.4,0,0,49879,42,**,**,0,0,49953,103,12,11.7,0,0
49815,11,**,**,0,0,49880,77,**,**,0,0,49955,30,9,30.0,0,0
49816,12,7,58.3,0,0,49881,9,**,**,0,0,49958,89,9,10.1,0,0
49959,29,6,20.7,0,0,49963,96,23,24.0,0,0,49970,10,**,**,0,0
49960,**,**,**,0,0,49965,**,**,**,0,0,PO box,--,226,--,0,0
49961,**,**,**,0,0,49967,14,**,**,0,0,TOTAL,"700,787","140,857",20.1,"4,791",3.4
49962,**,**,**,0,0,49969,69,15,21.7,0,0,,,,,,
